Symbol,Price,Volume
XRPJPY,215.43,2710682.7
REZBTC,0.00000018,30984135.2
REZUSDT,0.00369,186181621.8
REZBNB,0.0000831,6759547.9
REZFDUSD,0.03438,3461744.2
REZTRY,0.165,180961848.6
EGLDTRY,173.9,2524.41
PHBTRY,4.11,1035074.8
RSRTRY,0.0669,43313420
BBBTC,0.00000044,6944172.8
BBUSDT,0.0243,19795696.4
BBBNB,0.0000492,12179170.2
BBFDUSD,0.0318,8796140.1
BBTRY,1.083,12453445
FRONTUSDC,0.883,579321.4
PEOPLETRY,0.317,36842016
TRBUSDC,15.06,7563.47
NOTUSDT,0.000362,1096125463
NOTBNB,0.00001353,33182957
NOTFDUSD,0.000363,4290495
NOTTRY,0.0162,178258850
ARKMUSDC,0.102,1893818.9
ARUSDC,1.73,78105.21
BBUSDC,0.0243,2082686.9
CRVUSDC,0.2246,3032728.3
PEOPLEUSDC,0.0071,16673258.5
ARFDUSD,3.73,90773.4
ENAEUR,0.277,1490183.8
PEPEEUR,0.00000306,94734230645
REZUSDC,0.00369,19938414.7
TRBFDUSD,59.44,3005.815
USDCTRY,44.56,5360559
BTCMXN,1253330,5.653912
XRPMXN,23.6,3777.2
ENSUSDC,5.82,15927.51
LDOUSDC,0.3227,425761.16
NOTUSDC,0.000362,321212060
NEARBRL,6.98,12478.4
HIGHTRY,5.95,463829.16
PEOPLEFDUSD,0.00651,3839480.9
TNSRUSDC,0.0489,60521669.1
USDTCOP,3640,591792
IOBTC,0.00000178,1702926.42
IOUSDT,0.102,10566094.33
IOBNB,0.000166,1304559.13
IOFDUSD,0.158,819715.04
IOTRY,4.56,1819825.93
NOTBRL,0.03755,32621384
TRUTRY,0.322,271544106
WIFEUR,0.173,47127.77
ZKBTC,0.00000033,7185229
ZKUSDT,0.01545,81067604.2
ZKFDUSD,0.03492,7504100.2
ZKTRY,0.689,17769648.7
LISTAUSDT,0.0828,18912541.2
LISTABNB,0.0002013,1442743.8
LISTAFDUSD,0.1687,1859697.5
LISTATRY,3.69,2853786.7
ZROBTC,0.00002808,344196.08
ZROUSDT,1.999,2769705.46
ZROFDUSD,1.999,92700.44
ZROTRY,89.5,97719.41
LISTABRL,2.176,783493.3
BAKETRY,2.14,21614203
WIFBRL,1.73,1202032
ZKUSDC,0.01544,13183972.8
ZROUSDC,1.999,477955.44
IOUSDC,0.103,1309535.83
1000SATSUSDC,0.00001115,844871218
BNXTRY,65.3,525383.9
ETHARS,3255145,8.66844
GUSDT,0.00392,500464123
GTRY,0.174,186195388
BANANABTC,0.0000675,72671.919
BANANAUSDT,3.44,76859.112
BANANABNB,0.00645,37517.475
BANANAFDUSD,3.43,709.864
BANANATRY,154,35254.176
RENDERBTC,0.00002867,35676.83
RENDERUSDT,2.065,4020834.15
RENDERFDUSD,1.27,235977.58
RENDERUSDC,2.064,774474.35
RENDERTRY,92.1,261612.48
RENDEREUR,1.778,37398.36
RENDERBRL,10.58,13542.79
TONBTC,0.00001714,261975.32
TONUSDT,1.265,10887555.46
TONFDUSD,1.267,165582.89
TONTRY,56.4,183784.46
BONKBRL,0.00003047,51960546297
NOTEUR,0.00283,83073256
DOGEJPY,14.89,3099016
MATICJPY,54.46,1432269.5
NEARJPY,218.9,39002.8
TONUSDC,1.266,767757.85
AAVEFDUSD,171.75,2053.816
DOGSUSDT,0.0000282,8184771038
DOGSBNB,0.00000064,705926265
DOGSFDUSD,0.0000435,9429361400
DOGSTRY,0.00126,1002339341
EUREURI,1,7360455.7
EURIUSDT,1.1689,1368149.2
DOGSBRL,0.001006,865432777
DOGSUSDC,0.0000283,528584947
RAREBRL,0.6869,1756673.6
RAREUSDC,0.0155,27600024.4
SLFBTC,0.00000016,11673016.1
SLFTRY,0.85,29240426.1
SLFUSDC,0.0201,18522191.7
SLFUSDT,0.0208,14359265
AAVEUSDC,91.64,18238.592
SUNTRY,0.7872,858259
STMXTRY,0.1652,202355297
POLBNB,0.0001444,350634.1
POLBRL,0.444,192258.2
POLBTC,0.00000121,307804.4
POLETH,0.00003968,584596.4
POLEUR,0.075,813433.2
POLFDUSD,0.0875,1267675.3
POLJPY,13.95,205573.5
POLTRY,3.92,2313766.7
POLUSDC,0.0876,6939053.5
POLUSDT,0.0876,78713935.9
NEIROUSDT,0.00005956,31167810621
TURBOUSDT,0.001088,4314941763
1MBABYDOGEUSDT,0.0003971,807942517
CATIUSDT,0.0473,5076029.4
CATIBNB,0.000456,753224.8
CATIFDUSD,0.0742,1260627.1
CATITRY,2.11,2121258.1
1MBABYDOGEFDUSD,0.0006145,1177643766
1MBABYDOGETRY,0.01771,55275377
CATIBRL,1.91,574680.7
BTCEURI,61640,6.57542
NEIROFDUSD,0.0001395,944273428
NEIROTRY,0.00266,8494739024
HMSTRUSDT,0.0001408,1527232584
HMSTRBNB,0.00000387,112226469
HMSTRFDUSD,0.0002386,1535329435
HMSTRTRY,0.00628,1480195679
EIGENBTC,0.00000311,1090000.58
EIGENUSDT,0.166,12062015.62
EIGENFDUSD,0.166,136102.63
EIGENTRY,7.38,4180508.15
NEIROBRL,0.002053,631161137
NEIROEUR,0.00034972,1021245820
BNSOLSOL,1.1059,2594.343
SCRUSDT,0.04342,7462363.1
SUIBRL,4.75,15135.1
TURBOTRY,0.0484,2356775516
BNSOLUSDT,93,5181.355
LUMIAUSDT,0.0775,3604618.47
SCRBTC,0.00000077,4631771.1
SCRFDUSD,0.076,1694676.7
SCRTRY,1.944,914865.9
KAIAUSDT,0.0473,14410169.9
COWUSDT,0.2159,1263717.6
CETUSUSDT,0.01983,17198877.4
PNUTUSDT,0.0431,24759663.5
ACTUSDT,0.0125,58859980.4
ACTTRY,0.56,17819111.5
COWTRY,9.65,98487.9
CETUSTRY,0.883,6541503.2
TROYTRY,0.0024,3416546403
PNUTTRY,1.92,9676273.2
ACTFDUSD,0.0241,12907826.1
ACTUSDC,0.0125,5247638.2
NEIROUSDC,0.00005951,1845921659
PNUTBTC,0.0000008,7970172.1
PNUTFDUSD,0.0718,2153685
PNUTUSDC,0.0431,2052046.5
USUALUSDT,0.01266,40177892.1
ACTBRL,0.322,1572654.4
ACTEUR,0.0352,6796313.7
CATIUSDC,0.048,163728.1
ETHEURI,1883.62,24.3816
LUMIATRY,3.445,2314593.13
PNUTBRL,0.732,2749023
PNUTEUR,0.0479,8385560.6
APEFDUSD,0.2147,1912820.12
FDUSDUSDC,0.9999,11821938
HBARUSDC,0.09021,22828486
OMUSDC,0.0674,4221759.4
RAYUSDC,0.637,376507.2
TAOUSDC,333.3,55040.5449
TURBOFDUSD,0.002309,131563216
THEBTC,0.00000283,1078421.6
THEBNB,0.0006043,600396.6
THEFDUSD,0.3318,1719840.8
THETRY,4.537,6288946.2
THEUSDT,0.1018,9824091.8
APEUSDC,0.0896,4116655.19
BOMEEUR,0.000928,249750635
EIGENUSDC,0.166,1943311.76
HBARFDUSD,0.09129,403882
MEMEUSDC,0.000518,187640417
TROYUSDC,0.000065,3339535203
WLDEUR,0.2326,226841.5
1MBABYDOGEUSDC,0.0003978,82470317
CETUSUSDC,0.01995,3657199
COWUSDC,0.2167,54198.5
DYDXUSDC,0.0992,1874632.95
HMSTRUSDC,0.0001408,146879866
TURBOUSDC,0.001088,535834789
ENABRL,0.605,5106508.78
EOSFDUSD,0.7747,191223.5
KAIAUSDC,0.0474,322519.9
SANDUSDC,0.0794,4408074
XLMFDUSD,0.1555,7255
CHZUSDC,0.03901,4143039
PYTHUSDC,0.0497,9920183.9
RSRUSDC,0.001499,94658391.3
RSRFDUSD,0.005744,38113414.6
WUSDC,0.0136,23983991.5
XTZUSDC,0.3578,267356.2
ACXUSDT,0.0428,10623440.2
ORCAUSDT,0.901,606152.93
MOVEBTC,0.00000038,8323182.3
MOVEUSDT,0.0181,40350620.5
MOVEBNB,0.0000379,4221672.6
MOVEFDUSD,0.1272,2397548.6
MOVETRY,0.808,2549346.8
MEBTC,0.00000398,632284.65
MEUSDT,0.1049,8357078.62
MEFDUSD,0.1128,1167677.58
METRY,4.67,2863762.57
ACXUSDC,0.0431,314232.3
ORCAUSDC,0.901,136256.19
ACXFDUSD,0.1791,1446288.5
ORCAFDUSD,2.116,120160.49
ACXTRY,1.91,808366
ORCATRY,40.2,34671.49
KSMTRY,192,721.055
CELOTRY,3.64,233677.5
HIVEFDUSD,0.2369,1311982
HIVEUSDC,0.0604,121479
IDEXFDUSD,0.02222,9470536
IDEXUSDC,0.00198,13912609.4
TLMFDUSD,0.00415,91129725
TLMUSDC,0.00164,21415800
VELODROMEUSDT,0.01498,17230382.1
VANAUSDT,1.311,418449.14
VANABNB,0.00866,51694.13
VANAFDUSD,1.459,133859.31
VANATRY,58.4,51290.6
1000CATUSDT,0.00171,162434384.1
1000CATBNB,0.0000087,25422177.4
1000CATFDUSD,0.00773,10689462.1
1000CATTRY,0.076,62775490.4
PENGUUSDT,0.00667,1479719140
PENGUBNB,0.00000732,36232489
PENGUFDUSD,0.009872,10732136
PENGUTRY,0.2973,146050508
USUALBTC,0.00000031,12944141.3
USUALFDUSD,0.0475,5738425.4
USUALTRY,0.567,17857387.7
1000CATUSDC,0.00171,6167306
PENGUUSDC,0.006669,173233136
BIOUSDT,0.0184,95921065.3
BIOBNB,0.00005038,14805797.4
BIOFDUSD,0.042,6850781.9
BIOTRY,0.82,31794296.9
BIOUSDC,0.0184,15699241.4
HIVETRY,2.7,1842986.5
MOVEUSDC,0.0181,2961790.6
PHATRY,1.7,9751667
SUSHITRY,8.74,21645
DUSDT,0.01096,315756513
DTRY,0.488,299099370
APTJPY,136.8,13796.64
SUIJPY,149.25,448947.45
XLMJPY,24.94,199192.8
PEPEJPY,0.000569,34696528766
PHAUSDC,0.0381,2861777
USDCPLN,3.635,2395346
STEEMUSDC,0.05923,84478.4
USUALUSDC,0.01268,8494920.8
AIXBTUSDT,0.0262,136037638.5
AIXBTUSDC,0.0262,17436924.8
CGPTUSDT,0.02071,19867892.4
CGPTUSDC,0.02069,1965137.6
COOKIEUSDT,0.0171,16284980.3
COOKIEUSDC,0.0171,2019638.8
SBTC,0.00000058,159894.4
SBNB,0.00006904,207676.3
SETH,0.00002311,3668791.3
SEUR,0.03609,899019.2
SFDUSD,0.04374,3760574.9
STRY,1.87,4242728.4
SUSDC,0.04192,2709506.5
SUSDT,0.0419,34379312.8
IOTXJPY,0.742,13399084
SEIJPY,8.91,373096
SOLVUSDT,0.00462,1033783739
SOLVBNB,0.00000763,51456592
SOLVFDUSD,0.00392,10741606
SOLVTRY,0.205,1409181894
TRUMPUSDT,2.961,4172734.928
TRUMPUSDC,2.963,476399.002
AIXBTTRY,1.17,46382537.8
TRUMPTRY,131.9,448717.69
ANIMEUSDT,0.00462,271137633.2
ANIMEUSDC,0.00462,7561240.8
ANIMEBNB,0.0000324,13490760.5
ANIMEFDUSD,0.01729,21783439.3
ANIMETRY,0.206,24170997.5
BERABTC,0.00000657,649123.728
BERAUSDT,0.426,4581038.028
BERAUSDC,0.426,561835.072
BERAFDUSD,0.393,529577.678
BERABNB,0.000708,392538.001
BERATRY,18.97,775333.084
1000CHEEMSUSDT,0.000448,1808157453
1000CHEEMSUSDC,0.000449,44767923
TSTUSDT,0.0084,40744950.8
TSTUSDC,0.00842,4314368.2
LAYERBTC,0.00000173,1836004.27
LAYERUSDT,0.0828,7734105.9
LAYERUSDC,0.0824,201178.45
LAYERBNB,0.000236,2008196.08
LAYERFDUSD,0.1653,3819868.39
LAYERTRY,3.69,3413713.17
QTUMTRY,41.5,28686.1
TRUMPEUR,2.527,5545.443
VTHOTRY,0.0344,520392934
HEIBTC,0.00000136,3253494.5
HEIUSDT,0.0863,2059943.8
CAKEUSDC,1.491,176296.08
HEIUSDC,0.0864,28204.5
TRUMPFDUSD,2.962,83845.99
TSTFDUSD,0.042,8217758.9
BNXUSDC,1.7783,393136.9
LTCJPY,8727,838.689
BCHJPY,70625,87.348
LINKJPY,1444,3618.74
KAITOBTC,0.00000611,591630.9
KAITOUSDT,0.4164,8166477.3
KAITOUSDC,0.416,572053.6
KAITOBNB,0.0021556,164262.5
KAITOFDUSD,0.3139,1456606.3
KAITOTRY,18.511,1146458.9
ETHMXN,38387,2.9646
KAITOBRL,7.524,271121.4
SOLMXN,1469,198.591
BNBARS,888120,4.469
SOLARS,127605,3789.296
TRUMPBRL,15.01,995.82
TRXFDUSD,0.3127,1102096
TSTTRY,0.375,9304666
SHELLBTC,0.0000005,7602831.7
SHELLUSDT,0.0299,71374054.9
SHELLUSDC,0.03,5893769.1
SHELLBNB,0.0000778,2348170.1
SHELLFDUSD,0.0545,2317034.6
SHELLTRY,1.34,52672652.6
REDUSDT,0.1703,31111194.4
GPSUSDT,0.00796,67413600.3
GPSUSDC,0.00797,13956371.4
GPSFDUSD,0.01982,6228967
GPSTRY,0.356,19138702
GPSBNB,0.00001769,5902032.4
REDBTC,0.00000302,832251.4
REDUSDC,0.1705,4198356.2
REDFDUSD,0.2568,523783.4
REDTRY,7.59,11691966.7
CHESSUSDC,0.00316,39370572.7
EGLDUSDC,3.89,61964.89
OSMOUSDC,0.0317,469892.93
UTKUSDC,0.01044,14382140
TUSDC,0.00624,753780.8
CVCUSDC,0.03017,84872
EURIUSDC,1.1693,200698.4
SYNUSDC,0.0485,439335.7
USDCRON,4.38,81332
VELODROMEUSDC,0.01504,2446972.7
EPICUSDT,0.261,2117151.2
DFUSDC,0.00151,80650394
EPICUSDC,0.261,126383.1
GMXUSDC,5.78,22305.037
MKRUSDC,1817.7,182.1067
RPLUSDC,1.76,2033.29
BMTUSDT,0.0143,25845826.4
BMTUSDC,0.0143,991495.6
BMTBNB,0.0000734,5360762
BMTFDUSD,0.0298,9858817.9
BMTTRY,0.637,5312321.3
FORMUSDC,0.2112,126228.1
FORMUSDT,0.2111,7047982
FORMTRY,9.42,923196.6
XUSDUSDT,0.9999,9511334
IOTAUSDC,0.0577,1853882
JUVUSDC,0.514,98247.96
THEUSDC,0.1019,1109299.8
VANRYUSDC,0.005267,1195910
USDCCZK,20.43,67939
NILUSDT,0.0352,25022640.5
NILBNB,0.0001828,1365216.9
NILFDUSD,0.2811,1152489.4
NILUSDC,0.0351,1326394.4
NILTRY,1.57,13679084.8
BEAMXUSDC,0.00184,9868810
VANAUSDC,1.31,7699.42
PARTIFDUSD,0.0505,3304557.4
PARTITRY,2.26,127103422
PARTIUSDT,0.0506,512910020.9
PARTIUSDC,0.0507,53533662.3
PARTIBNB,0.00008396,4839121
MUBARAKUSDT,0.01167,54059145.6
MUBARAKUSDC,0.01167,6054128.7
TUTUSDT,0.00904,86174578
BROCCOLI714USDT,0.01259,60818526
TUTUSDC,0.009,15254395
BANANAS31USDT,0.009681,419405117
BANANAS31USDC,0.009676,44963932
BROCCOLI714USDC,0.0126,2541245
GUNUSDT,0.01703,71803665
GUNBNB,0.00002762,3808411
GUNFDUSD,0.02812,19739213
GUNTRY,0.759,41329525
THETAUSDC,0.176,1102107.5
API3USDC,0.2842,27254.39
AUCTIONTRY,211.8,5094.13
AUCTIONUSDC,4.75,1813.76
BANANAUSDC,3.44,6742.471
GUNUSDC,0.01705,8805432
QNTUSDC,75.02,1791.36
VETUSDC,0.007266,15811238
ZENUSDC,5.882,217921.3
BABYUSDT,0.01368,98949629
BABYUSDC,0.01368,4739880
BABYBNB,0.00005582,5450503
BABYFDUSD,0.04407,5660655
BABYTRY,0.61,33520995
ONDOUSDT,0.2586,31066313
ONDOUSDC,0.2587,3265671.7
BIGTIMEUSDT,0.01274,54242688
BIGTIMEUSDC,0.01277,4262666
VIRTUALUSDT,0.677,6916766.1
VIRTUALUSDC,0.6774,906554.1
KERNELBNB,0.0000891,2938724.8
KERNELFDUSD,0.0489,2846804.7
KERNELTRY,3.71,9512740.7
KERNELUSDC,0.0833,5220730.7
KERNELUSDT,0.0832,18747929.3
WCTTRY,2.54,1085740.6
WCTFDUSD,0.0822,1612354.5
WCTBNB,0.0000827,1459603.1
WCTUSDC,0.0568,263256.7
WCTUSDT,0.0571,7796023.4
PAXGUSDC,4748.48,494.8992
ONDOTRY,11.51,767636.96
BABYEUR,0.03866,4691180
ACHUSDC,0.00593,10222170
GMTUSDC,0.01058,925048.2
HYPERUSDT,0.0901,4670519.2
HYPERUSDC,0.0901,579870.5
HYPERBNB,0.0002517,1318386.1
HYPERFDUSD,0.3535,1748253.1
HYPERTRY,4.01,2572785.8
INITUSDT,0.0808,7093984.6
INITUSDC,0.0808,1191738.9
INITBNB,0.000124,1527505.5
INITFDUSD,0.1055,1296871.5
INITTRY,3.61,1003501.6
SIGNUSDT,0.03319,93801936
SIGNUSDC,0.03316,4942709
SIGNBNB,0.00005447,458516
SIGNFDUSD,0.03241,797783
SIGNTRY,1.479,17108271
STOUSDT,0.1386,170933772.3
STOUSDC,0.1386,34102708.5
STOBNB,0.00010532,5510965.7
STOFDUSD,0.0975,4414474.4
STOTRY,6.174,148231444.5
ENJUSDC,0.0309,82040926.7
VIRTUALTRY,30.33,404820.59
SYRUPUSDT,0.2351,12216853.7
SYRUPUSDC,0.2351,3519160.4
KMNOUSDT,0.02026,18867277
KMNOUSDC,0.02027,9491574
SXTUSDT,0.0171,38979089.1
SXTUSDC,0.0171,509241.1
SXTBNB,0.00008835,3217555.6
SXTFDUSD,0.074,1862172.1
SXTTRY,0.759,5842598.8
PUNDIXUSDC,0.1466,2016.7
SYRUPTRY,10.494,1693871.4
NXPCUSDT,0.2897,3388240.1
NXPCUSDC,0.2897,117893.1
NXPCBNB,0.00071138,163743.7
NXPCFDUSD,0.7618,148898.4
NXPCTRY,12.93,188175.7
AWEBTC,0.00000075,9356140
AWEUSDT,0.05077,6923210
HAEDALUSDT,0.0271,5468895.3
HAEDALUSDC,0.0273,93110.3
HAEDALBNB,0.0000579,2112691.1
HAEDALFDUSD,0.0491,7970220.9
HAEDALTRY,1.215,1323388.1
USD1USDT,0.9994,148495414
HUMAUSDT,0.01531,236351785
HUMAUSDC,0.01533,14119371
HUMABNB,0.00003018,11036529
HUMAFDUSD,0.02692,6257665
HUMATRY,0.682,92893552
ABTC,0.00000168,2127140.7
AETH,0.0001014,1247203.2
AFDUSD,0.283,489103.9
ATRY,3.57,329064.5
AUSDC,0.0801,68756.1
AUSDT,0.08,5107483.1
SOPHUSDT,0.00878,42311460
SOPHUSDC,0.00878,9176675
SOPHBNB,0.0000346,6118140
SOPHFDUSD,0.00866,15738
SOPHTRY,0.391,3065011
MUBARAKTRY,0.52,31277306.6
TRXJPY,51,372906.12
DAIJPY,160,180039.592
RESOLVUSDT,0.0403,62602464.9
RESOLVUSDC,0.0403,9952585
RESOLVBNB,0.0001139,2612396.4
RESOLVFDUSD,0.0628,6786371.9
RESOLVTRY,1.8,46720323.3
HOMEUSDT,0.0189,7671694
HOMEUSDC,0.0189,475006
HOMEBNB,0.00002543,11008161
HOMEFDUSD,0.02962,8795727
HOMETRY,0.842,1135353
FLUXUSDC,0.0578,679108.67
MASKUSDC,0.449,18957.6
SUSHIUSDC,0.1958,36780.4
SPKUSDT,0.02003,13589462
SPKUSDC,0.020023,1496847
SPKBNB,0.00003258,6080841
SPKFDUSD,0.049085,14707027
SPKTRY,0.8924,2306875
NEWTUSDT,0.0675,5641706.5
NEWTUSDC,0.0675,259296.2
NEWTBNB,0.00010934,1349251.8
NEWTFDUSD,0.0966,1106673.5
NEWTTRY,3.01,1559053.9
NEIROJPY,0.01082,975158267
SAHARAUSDT,0.02242,31422094
SAHARAUSDC,0.02241,1937952
SAHARABNB,0.00008898,4447398
SAHARAFDUSD,0.07706,2663371
SAHARATRY,1.0009,10462210
LPTUSDC,2.028,5775.88
RVNUSDC,0.00579,646904.7
LAUSDT,0.1702,4037687.7
LAUSDC,0.1716,65270.8
LABNB,0.0002711,5574.7
LAFDUSD,0.4247,571268.2
LATRY,7.6,769707.6
LPTJPY,320.2,842.98
XAIUSDC,0.00949,275651.4
AXSUSDC,1.148,66810.33
COMPUSDC,19.26,3022.933
ERAUSDT,0.1268,2345070.9
ERAUSDC,0.1269,283190.2
ERABNB,0.00020932,223188.1
ERAFDUSD,0.1268,150589.7
ERATRY,5.68,48004.4
CUSDT,0.0708,14876773.9
CUSDC,0.0709,2711717.4
CBNB,0.00010042,2707230.5
CFDUSD,0.0918,3338952.7
CTRY,3.152,8878236.4
GRTUSDC,0.0245,3808948
ROSEUSDC,0.01025,11549087.1
CVXUSDC,1.784,34068.445
FUNUSDC,0.000852,291480344
LISTAUSDC,0.0827,1071761.9
TREEUSDT,0.0611,71533690
TREEUSDC,0.0612,3446661.6
TREEBNB,0.0001365,1807171.6
TREEFDUSD,0.1333,3536819.1
TREETRY,2.72,4527770.3
A2ZUSDT,0.000084,9524855325
TOWNSUSDT,0.00323,513659463
TOWNSUSDC,0.00323,70175797
TOWNSBNB,0.00000983,20060009
TOWNSFDUSD,0.00825,23716358
TOWNSTRY,0.143,318741964
PROVEUSDT,0.2243,4866878.7
PROVEUSDC,0.2247,534052.9
PROVEBNB,0.00047311,487000.7
PROVEFDUSD,0.4619,727651.3
PROVETRY,10.01,250061
ILVUSDC,3.89,2916.733
MAGICUSDC,0.0625,3141808.3
USDCBRL,5.067,3090903.3
BFUSDUSDT,0.9995,1304620
PLUMEUSDT,0.00968,96539015
PLUMEUSDC,0.00968,16273809
PLUMEBNB,0.00001705,15495819
PLUMEFDUSD,0.01292,13163678
PLUMETRY,0.432,14378762
CYBERUSDC,0.506,21738.72
MAVUSDC,0.01466,2542758
SKLUSDC,0.00657,12303604
A2ZUSDC,0.000083,1004634016
SSVUSDC,2.213,45681.983
UMAUSDC,0.415,18004.9
DOLOUSDT,0.03483,15507178.8
DOLOUSDC,0.03474,2124695.4
DOLOBNB,0.00004038,4257162
DOLOFDUSD,0.04283,8605344
DOLOTRY,1.553,4220242.9
MITOUSDT,0.03677,9873336.1
MITOUSDC,0.03675,178063.7
MITOBNB,0.0000906,3234410
MITOFDUSD,0.07336,2022906.3
MITOTRY,1.64,1836465.9
WLFIUSDT,0.0898,241265530.4
WLFIUSDC,0.0896,51117342.7
WLFITRY,4,6539944.6
BFUSDUSDC,0.9998,10318
NMRUSDC,8.23,3530.77
QTUMUSDC,0.93,4246.8
SOMIUSDT,0.1623,2854240.9
SOMIUSDC,0.1625,1479999.4
SOMIBNB,0.00028954,929109.1
SOMIFDUSD,0.2556,1890450.5
SOMITRY,7.23,283281.3
WLFIBRL,0.881,2768199.8
WLFIEUR,0.0763,284946.3
OPENUSDT,0.1862,19412554.5
OPENUSDC,0.1862,1124792.5
OPENBNB,0.0003066,84462.7
OPENFDUSD,0.1866,135733.1
OPENTRY,8.298,2493819.4
USDEUSDC,0.9999,304060
USDEUSDT,0.9996,1513630
LINEAUSDT,0.00332,224948350
LINEAUSDC,0.00332,36685953
LINEABNB,0.00000733,41558490
LINEAFDUSD,0.00435,44143205
LINEATRY,0.148,54518610
HOLOUSDT,0.0593,27410213.2
HOLOUSDC,0.0593,2200109.6
HOLOBNB,0.00007382,5116752.5
HOLOFDUSD,0.0675,7347309.2
HOLOTRY,2.644,3413778.4
PUMPUSDT,0.001823,2815471555
PUMPTRY,0.0813,178861450
PUMPUSDC,0.001824,189497163
AVNTUSDT,0.1367,14387735.4
AVNTUSDC,0.1369,1280356.6
AVNTTRY,6.1,1226080.8
ZKCUSDT,0.0718,9098560.8
ZKCUSDC,0.0718,809810.6
ZKCFDUSD,0.1139,2891780.4
ZKCBNB,0.000132,2271669.8
ZKCTRY,3.2,905842.8
SKYBTC,0.00000109,286376
SKYTRY,3.499,334492
SKYUSDC,0.07842,2473971
SKYUSDT,0.07842,26179044
BARDUSDT,0.33,27483853
BARDUSDC,0.3304,665861.6
BARDFDUSD,0.7938,665437.4
BARDTRY,14.72,2490761.2
BARDBNB,0.0009227,469291.9
0GUSDT,0.531,3841328.96
0GUSDC,0.531,1186789.67
0GBNB,0.00086322,150802.77
0GFDUSD,0.837,200681.71
0GTRY,23.74,238216.52
IMXUSDC,0.1474,482496.62
NMRTRY,368,26077.427
TWTUSDC,0.3996,453145
HEMIBNB,0.00001509,17820515.2
HEMITRY,0.3099,87499540.1
HEMIUSDT,0.00694,213101509.5
HEMIUSDC,0.00694,26845552.1
HEMIFDUSD,0.0164,8723587.2
XPLUSDT,0.1254,61968335.2
XPLUSDC,0.1253,7863470.9
XPLBNB,0.0001445,2245406.4
XPLFDUSD,0.1275,64856.9
XPLTRY,5.6,2567219.6
MIRAUSDT,0.0798,3736184.1
MIRAUSDC,0.0799,159041.1
MIRABNB,0.00014577,525464.2
MIRAFDUSD,0.1416,409982.4
MIRATRY,3.57,1143072.2
FFUSDT,0.0714,25296739.3
FFUSDC,0.07084,195384.2
FFBNB,0.00013394,1024221.1
FFFDUSD,0.07107,42232.6
FFTRY,3.183,285999.4
AEVOUSDC,0.0237,2269588.4
MEUSDC,0.1043,595509.25
SNXUSDC,0.298,53185.2
EDENUSDT,0.0314,5288283.4
EDENUSDC,0.0316,142468.7
EDENBNB,0.0000786,3550666.6
EDENFDUSD,0.072,3873578.7
EDENTRY,1.41,7992519.7
NOMFDUSD,0.00618,165940971
NOMTRY,0.337,2229068216
NOMUSDC,0.00756,400903973
NOMUSDT,0.00757,3103665451
2ZUSDT,0.08034,15727957
2ZUSDC,0.08034,14511292
2ZBNB,0.00013014,1773847
2ZFDUSD,0.12605,5305079
2ZTRY,3.58,1066577
TRUMPJPY,472,16122.6329
MORPHOUSDT,1.853,1876513.51
MORPHOUSDC,1.85,265611.51
MORPHOBNB,0.001353,214376.24
MORPHOFDUSD,1.163,123262.35
MORPHOTRY,82.37,241854.11
ASTERUSDT,0.666,8887800.73
ASTERUSDC,0.666,3335736.1
ASTERTRY,29.69,617500.72
WALUSDT,0.073,5469276.3
WALUSDC,0.0729,277620.2
WALBNB,0.0001203,670599.3
WALFDUSD,0.0729,99348.7
WALTRY,3.28,153109.2
EULUSDT,0.977,1724828.79
EULUSDC,0.976,332633.09
EULFDUSD,1.346,177426.72
EULBNB,0.002478,47109.32
EULTRY,43.5,606977.68
ENSOUSDT,0.943,2380536.25
ENSOUSDC,0.942,165857.28
ENSOFDUSD,1.255,602415.73
ENSOBNB,0.001556,43661.78
ENSOTRY,42,906944.92
YBUSDT,0.1147,3714050.6
YBUSDC,0.1146,152732.4
YBBNB,0.0002757,409470.6
YBFDUSD,0.372,94713.2
YBTRY,5.13,1120043.6
ZBTUSDT,0.1118,36204648.1
ZBTUSDC,0.1118,452221
ZBTBNB,0.000115,1255273.2
ZBTFDUSD,0.1112,749813.2
ZBTTRY,4.99,8143398.9
TURTLEUSDT,0.0412,8647742.5
TURTLEUSDC,0.0412,404130.7
TURTLEBNB,0.0000711,2448844.6
TURTLEFDUSD,0.0604,2302642.1
TURTLETRY,1.84,2704020.8
GIGGLEUSDT,25.8,161797.178
GIGGLEUSDC,25.79,15784.553
GIGGLETRY,1149,46360.326
FUSDT,0.00521,45137212
FUSDC,0.00521,476889
FTRY,0.2324,11783768
KITEUSDT,0.1282,93249381.8
KITEUSDC,0.1283,3022843.2
KITEBNB,0.0001252,4123614.7
KITETRY,5.709,17617979.3
MMTUSDT,0.1217,6256123.7
MMTUSDC,0.1216,854538.8
MMTBNB,0.0002457,1693592
MMTTRY,5.42,2733759.5
DASHUSDC,37.04,33246.465
SAPIENUSDT,0.0737,49332447.8
SAPIENUSDC,0.0737,6449577.5
SAPIENBNB,0.0001249,964164.1
SAPIENTRY,3.283,46850302.4
MINAUSDC,0.0559,817881.3
XVGUSDC,0.004786,29923944
ALLOUSDT,0.1065,5956563.4
ALLOUSDC,0.1067,755097.2
ALLOBNB,0.0000944,2667524.4
ALLOTRY,4.74,1320316.9
SOLVUSDC,0.00462,96591440
USD1USDC,0.9995,47518163
WLFIUSD1,0.0898,85688458.9
